行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,客户名称,细分,城市,省/自治区,国家,地区,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润,发货时长_天,年份,月份,季度,星期,利润率,是否亏损,平均单价
8084,CN-202021-2161331,2022-10-09,2022-10-12,一级,夏彩-10645,夏彩,消费者,南宁,广西,中国,中南,办公用-收纳-10000652,办公用品,收纳具,"Eldon 文件夹, 金属",74.89999999999999,1,0.0,34.44,3,2022,10,4,6,0.45981308411214955,0,74.89999999999999
8085,CN-202021-2161331,2022-10-09,2022-10-12,一级,夏彩-10645,夏彩,消费者,南宁,广西,中国,中南,家具-桌子-10002665,家具,桌子,"Hon 咖啡桌, 白色",2226.63,2,0.25,-326.6900000000001,3,2022,10,4,6,-0.14671948190763626,1,1113.315
8086,CN-202021-2161331,2022-10-09,2022-10-12,一级,夏彩-10645,夏彩,消费者,南宁,广西,中国,中南,技术-配件-10001234,技术,配件,"Memorex 鼠标, 可编程",553.84,4,0.0,82.88,3,2022,10,4,6,0.14964610717896865,0,138.46
8087,CN-202021-2161331,2022-10-09,2022-10-12,一级,夏彩-10645,夏彩,消费者,南宁,广西,中国,中南,办公用-收纳-10004714,办公用品,收纳具,"Smead 盒, 单宽度",151.2,3,0.0,66.36,3,2022,10,4,6,0.43888888888888894,0,50.4
8088,CN-202021-5468349,2022-06-28,2022-07-04,标准级,程安-10105,程安,消费者,重庆,重庆,中国,西南,办公用-美术-10000639,办公用品,美术,"Boston 速写本, 金属",465.36,2,0.0,148.68,6,2022,6,2,1,0.3194945848375451,0,232.68
8089,CN-202022-5569894,2023-12-06,2023-12-10,标准级,洪光-13420,洪光,公司,南阳,河南,中国,中南,办公用-系固-10001285,办公用品,系固件,"Stockwell 订书钉, 整包",251.9999999999999,5,0.0,120.4,4,2023,12,4,2,0.477777777777778,0,50.39999999999998
8090,CN-202021-2491194,2022-08-29,2022-09-03,标准级,施奇-11410,施奇,消费者,广州,广东,中国,中南,办公用-收纳-10000406,办公用品,收纳具,"Smead 文件车, 金属",1784.58,3,0.0,695.94,5,2022,8,3,0,0.3899741115556602,0,594.86
8091,CN-202021-2491194,2022-08-29,2022-09-03,标准级,施奇-11410,施奇,消费者,广州,广东,中国,中南,家具-桌子-10000395,家具,桌子,"Barricks 木桌, 组装",9072.0,5,0.25,2298.1,5,2022,8,3,0,0.2533179012345679,0,1814.4
8092,CN-202021-2491194,2022-08-29,2022-09-03,标准级,施奇-11410,施奇,消费者,广州,广东,中国,中南,办公用-美术-10001978,办公用品,美术,"Stanley 铅笔刀, 蓝色",277.536,3,0.2,38.13600000000001,5,2022,8,3,0,0.13740920096852305,0,92.512
8093,CN-202022-2747579,2023-04-12,2023-04-16,二级,邵彩-10720,邵彩,小型企业,鞍山,辽宁,中国,东北,办公用-装订-10004589,办公用品,装订机,"Avery 孔加固材料, 耐用",16.548,1,0.4,-10.612,4,2023,4,2,2,-0.6412859560067683,1,16.548
8094,CN-202020-4141331,2021-09-23,2021-09-28,标准级,陈霖-17500,陈霖,消费者,苏州,江苏,中国,华东,家具-书架-10000581,家具,书架,"Dania 墙角架, 金属",680.568,2,0.4,-408.352,5,2021,9,3,3,-0.600016456841932,1,340.284
8095,CN-202020-4141331,2021-09-23,2021-09-28,标准级,陈霖-17500,陈霖,消费者,苏州,江苏,中国,华东,办公用-收纳-10004747,办公用品,收纳具,"Eldon 文件夹, 单宽度",396.9,5,0.0,126.7,5,2021,9,3,3,0.3192239858906526,0,79.38
8096,CN-202023-3205176,2024-06-17,2024-06-21,标准级,赖芳-12715,赖芳茵,公司,株洲,湖南,中国,中南,技术-配件-10000138,技术,配件,"贝尔金 鼠标, 可编程",590.94,3,0.0,47.04000000000001,4,2024,6,2,0,0.07960199004975126,0,196.98000000000002
8097,CN-202021-5784606,2022-12-28,2022-12-31,一级,袁松-20785,袁松,消费者,秦皇岛,河北,中国,华北,办公用-纸张-10000416,办公用品,纸张,"施乐 笔记本, 每包 12 个",284.76,2,0.0,45.36,3,2022,12,4,2,0.1592920353982301,0,142.38
8098,CN-202022-2234207,2023-02-04,2023-02-10,标准级,巩嘉-14500,巩嘉丽,消费者,长春,吉林,中国,东北,技术-复印-10003326,技术,复印机,"夏普 复印机, 彩色",1123.92,1,0.0,449.54,6,2023,2,1,5,0.3999750871948181,0,1123.92
8099,CN-202020-4180783,2021-09-21,2021-09-24,一级,冯立-16735,冯立,消费者,聊城,山东,中国,华东,家具-椅子-10000270,家具,椅子,"Novimex 凳子, 黑色",3024.56,4,0.0,574.56,3,2021,9,3,1,0.18996482132938344,0,756.14
8100,CN-202020-4180783,2021-09-21,2021-09-24,一级,冯立-16735,冯立,消费者,聊城,山东,中国,华东,技术-配件-10002808,技术,配件,"罗技 路由器, 耐用",2310.28,2,0.0,462.0,3,2021,9,3,1,0.19997576051387708,0,1155.14
8101,CN-202020-4180783,2021-09-21,2021-09-24,一级,冯立-16735,冯立,消费者,聊城,山东,中国,华东,家具-用具-10001201,家具,用具,"Eldon 门挡, 优质",682.9200000000001,3,0.0,334.32,3,2021,9,3,1,0.4895448954489544,0,227.64000000000001
8102,CN-202020-4180783,2021-09-21,2021-09-24,一级,冯立-16735,冯立,消费者,聊城,山东,中国,华东,办公用-装订-10002960,办公用品,装订机,"Acco 孔加固材料, 耐用",114.24,3,0.0,3.36,3,2021,9,3,1,0.029411764705882353,0,38.08
8103,CN-202023-1455125,2024-10-01,2024-10-05,标准级,贺恒-13630,贺恒,消费者,普兰店,辽宁,中国,东北,技术-配件-10000166,技术,配件,"SanDisk 闪存驱动器, 耐用",779.0999999999999,7,0.4,116.6200000000001,4,2024,10,4,1,0.14968553459119513,0,111.29999999999998
8104,CN-202022-2222921,2023-07-24,2023-07-29,标准级,林德-12175,林德伟,公司,深圳,广东,中国,中南,办公用-信封-10001989,办公用品,信封,"Jiffy 外皮和封条, 回收",702.24,8,0.0,69.44,5,2023,7,3,0,0.09888357256778309,0,87.78
8105,CN-202022-2222921,2023-07-24,2023-07-29,标准级,林德-12175,林德伟,公司,深圳,广东,中国,中南,办公用-纸张-10001312,办公用品,纸张,"施乐 信纸, 优质",1049.3,5,0.0,461.3,5,2023,7,3,0,0.4396264176117412,0,209.85999999999999
8106,CN-202022-2222921,2023-07-24,2023-07-29,标准级,林德-12175,林德伟,公司,深圳,广东,中国,中南,办公用-用品-10003917,办公用品,用品,"Elite 剪刀, 锯齿状",717.92,8,0.0,179.2,5,2023,7,3,0,0.24960998439937598,0,89.74
8107,CN-202022-2222921,2023-07-24,2023-07-29,标准级,林德-12175,林德伟,公司,深圳,广东,中国,中南,办公用-美术-10000410,办公用品,美术,"BIC 铅笔刀, 金属",113.008,1,0.2,-21.252,5,2023,7,3,0,-0.18805748265609515,1,113.008
8108,CN-202022-2222921,2023-07-24,2023-07-29,标准级,林德-12175,林德伟,公司,深圳,广东,中国,中南,办公用-器具-10000602,办公用品,器具,"Hamilton Beach 咖啡研磨机, 红色",995.4,5,0.0,178.5,5,2023,7,3,0,0.17932489451476794,0,199.07999999999998
8109,CN-202020-2844736,2021-03-09,2021-03-13,标准级,邢良-17140,邢良,消费者,张掖,甘肃,中国,西北,家具-书架-10003069,家具,书架,"Safco 搁架, 金属",3845.52,7,0.4,-448.8400000000001,4,2021,3,1,1,-0.11671763506625894,1,549.36
8110,CN-202020-2844736,2021-03-09,2021-03-13,标准级,邢良-17140,邢良,消费者,张掖,甘肃,中国,西北,技术-电话-10001957,技术,电话,"摩托罗拉 智能手机, 整包",727.2719999999999,2,0.4,-169.848,4,2021,3,1,1,-0.23354123354123357,1,363.63599999999997
8111,CN-202022-5848215,2023-09-19,2023-09-22,二级,邹丽-17680,邹丽雪,小型企业,苏州,江苏,中国,华东,家具-用具-10002407,家具,用具,"Rubvermaid 门挡, 优质",237.552,2,0.4,-67.36800000000005,3,2023,9,3,1,-0.28359264497878384,1,118.776
8112,CN-202022-3258425,2023-12-30,2024-01-01,二级,廖乐-17770,廖乐,消费者,石家庄,河北,中国,华北,技术-电话-10000619,技术,电话,"三星 音频基座, 整包",2336.88,3,0.0,69.72,2,2023,12,4,5,0.02983465132997843,0,778.96
8113,CN-202022-3417942,2023-11-01,2023-11-05,标准级,罗安-10210,罗安,消费者,平邑,山东,中国,华东,家具-椅子-10000908,家具,椅子,"Office Star 凳子, 每套两件",4111.1,5,0.0,328.3000000000001,4,2023,11,4,2,0.07985697258641242,0,822.22
8114,CN-202022-3417942,2023-11-01,2023-11-05,标准级,罗安-10210,罗安,消费者,平邑,山东,中国,华东,家具-桌子-10003440,家具,桌子,"Hon 电脑桌, 组装",2764.776,2,0.4,-507.0240000000003,4,2023,11,4,2,-0.1833870085677828,1,1382.388
8115,CN-202022-5731370,2023-10-12,2023-10-12,当日,赖芳-12715,赖芳茵,公司,泉州,福建,中国,华东,家具-椅子-10001258,家具,椅子,"Harbour Creations 扶手椅, 可调",6665.4,3,0.0,2999.22,0,2023,10,4,3,0.44996849401386263,0,2221.7999999999997
8116,CN-202021-3257417,2022-12-25,2022-12-30,标准级,余婵-11020,余婵,公司,朝阳,辽宁,中国,东北,办公用-器具-10001757,办公用品,器具,"KitchenAid 炉灶, 黑色",7974.12,3,0.0,3109.68,5,2022,12,4,6,0.389971557990098,0,2658.04
8117,CN-202021-3257417,2022-12-25,2022-12-30,标准级,余婵-11020,余婵,公司,朝阳,辽宁,中国,东北,家具-用具-10003876,家具,用具,"Deflect-O 相框, 一包多件",969.92,4,0.0,77.28,5,2022,12,4,6,0.07967667436489607,0,242.48
8118,CN-202021-3257417,2022-12-25,2022-12-30,标准级,余婵-11020,余婵,公司,朝阳,辽宁,中国,东北,办公用-收纳-10001112,办公用品,收纳具,"Fellowes 盒, 工业",470.4000000000001,5,0.0,112.7,5,2022,12,4,6,0.2395833333333333,0,94.08000000000001
8119,CN-202023-5739201,2024-05-15,2024-05-17,一级,范立-16630,范立荣,公司,凌源,辽宁,中国,东北,家具-书架-10001035,家具,书架,"Bush 柜, 金属",799.848,2,0.4,-200.032,2,2024,5,2,2,-0.25008751662815937,1,399.924
8120,CN-202023-5739201,2024-05-15,2024-05-17,一级,范立-16630,范立荣,公司,凌源,辽宁,中国,东北,技术-配件-10001474,技术,配件,"Enermax 路由器, 耐用",8686.944,12,0.4,-5502.336,2,2024,5,2,2,-0.6334029550553106,1,723.9119999999999
8121,CN-202023-5739201,2024-05-15,2024-05-17,一级,范立-16630,范立荣,公司,凌源,辽宁,中国,东北,技术-复印-10004182,技术,复印机,"惠普 传真机, 红色",834.7919999999999,1,0.4,-14.02800000000002,2,2024,5,2,2,-0.016804185952908054,1,834.7919999999999
8122,CN-202020-4850175,2021-11-25,2021-11-30,标准级,丁蔓-18025,丁蔓楚,消费者,南岔,黑龙江,中国,东北,办公用-器具-10000736,办公用品,器具,"KitchenAid 冰箱, 红色",22173.48,9,0.0,5320.98,5,2021,11,4,3,0.23997045118763494,0,2463.72
8123,US-202021-3284718,2022-08-10,2022-08-15,二级,顾丹-11965,顾丹,公司,贵阳,贵州,中国,西南,技术-电话-10002973,技术,电话,"摩托罗拉 办公室电话机, 全尺寸",1022.7,3,0.0,470.4,5,2022,8,3,2,0.45995893223819295,0,340.90000000000003
8124,CN-202020-2543675,2021-05-01,2021-05-08,标准级,白栋-12295,白栋,消费者,沈阳,辽宁,中国,东北,技术-电话-10001271,技术,电话,"摩托罗拉 耳机, 整包",447.0479999999999,2,0.4,-37.35199999999998,7,2021,5,2,5,-0.08355254916697981,1,223.52399999999994
8125,CN-202020-2543675,2021-05-01,2021-05-08,标准级,白栋-12295,白栋,消费者,沈阳,辽宁,中国,东北,家具-用具-10001467,家具,用具,"Advantus 分层置放架, 一包多件",370.02,5,0.4,-86.38000000000002,7,2021,5,2,5,-0.23344684071131297,1,74.00399999999999
8126,CN-202023-2018739,2024-08-27,2024-08-27,当日,苏姝-20485,苏姝,小型企业,姜堰,江苏,中国,华东,办公用-标签-10004025,办公用品,标签,"Harbour Creations 合法证物标签, 红色",50.26,1,0.0,15.96,0,2024,8,3,1,0.3175487465181059,0,50.26
8127,CN-202023-2018739,2024-08-27,2024-08-27,当日,苏姝-20485,苏姝,小型企业,姜堰,江苏,中国,华东,办公用-收纳-10002508,办公用品,收纳具,"Fellowes 锁柜, 单宽度",4838.4,5,0.0,1886.5,0,2024,8,3,1,0.3899016203703704,0,967.68
8128,CN-202020-3805086,2021-03-25,2021-03-25,当日,韦达-11830,韦达侠,公司,肇庆,广东,中国,中南,办公用-系固-10003763,办公用品,系固件,"Advantus 图钉, 整包",190.26,3,0.0,43.68,0,2021,3,1,3,0.22958057395143489,0,63.419999999999995
8129,CN-202020-3805086,2021-03-25,2021-03-25,当日,韦达-11830,韦达侠,公司,肇庆,广东,中国,中南,技术-复印-10002888,技术,复印机,"Hewlett 传真复印机, 数字化",3593.52,4,0.0,1185.52,0,2021,3,1,3,0.3299049400031167,0,898.38
8130,CN-202020-3805086,2021-03-25,2021-03-25,当日,韦达-11830,韦达侠,公司,肇庆,广东,中国,中南,家具-椅子-10000908,家具,椅子,"Office Star 凳子, 每套两件",4439.988,6,0.1,-99.372,0,2021,3,1,3,-0.022381141570652893,1,739.998
8131,CN-202020-3805086,2021-03-25,2021-03-25,当日,韦达-11830,韦达侠,公司,肇庆,广东,中国,中南,办公用-美术-10002494,办公用品,美术,"BIC 铅笔刀, 蓝色",1191.344,11,0.2,222.684,0,2021,3,1,3,0.18691830403309204,0,108.304
8132,CN-202020-3805086,2021-03-25,2021-03-25,当日,韦达-11830,韦达侠,公司,肇庆,广东,中国,中南,办公用-用品-10004161,办公用品,用品,"Kleencut 修剪器, 工业",602.7,3,0.0,60.06,0,2021,3,1,3,0.09965156794425087,0,200.9
8133,CN-202020-2042105,2021-12-15,2021-12-19,标准级,麦平-19150,麦平,消费者,襄樊,湖北,中国,中南,家具-用具-10001098,家具,用具,"Rubvermaid 分层置放架, 黑色",492.744,7,0.4,-156.996,4,2021,12,4,2,-0.31861575178997614,1,70.39200000000001
8134,CN-202020-2042105,2021-12-15,2021-12-19,标准级,麦平-19150,麦平,消费者,襄樊,湖北,中国,中南,家具-书架-10000942,家具,书架,"Dania 柜, 黑色",1599.36,4,0.4,-399.84,4,2021,12,4,2,-0.25,1,399.84
8135,CN-202020-2042105,2021-12-15,2021-12-19,标准级,麦平-19150,麦平,消费者,襄樊,湖北,中国,中南,家具-用具-10000234,家具,用具,"Tenex 灯泡, 优质",98.28,2,0.4,-41.16,4,2021,12,4,2,-0.41880341880341876,1,49.14
8136,CN-202020-2042105,2021-12-15,2021-12-19,标准级,麦平-19150,麦平,消费者,襄樊,湖北,中国,中南,技术-电话-10003599,技术,电话,"思科 智能手机, 全尺寸",1956.78,5,0.4,-783.02,4,2021,12,4,2,-0.40015740144523143,1,391.356
8137,CN-202020-2042105,2021-12-15,2021-12-19,标准级,麦平-19150,麦平,消费者,襄樊,湖北,中国,中南,家具-用具-10002855,家具,用具,"Deflect-O 分层置放架, 黑色",637.308,9,0.4,-21.67199999999991,4,2021,12,4,2,-0.03400553578489507,1,70.812
8138,CN-202021-1182921,2022-05-25,2022-05-25,当日,薛荷-13705,薛荷,公司,澄江,江苏,中国,华东,技术-复印-10001249,技术,复印机,"夏普 个人复印机, 数字化",1674.96,5,0.4,-698.0400000000001,0,2022,5,2,2,-0.4167502507522568,1,334.992
8139,CN-202021-3232413,2022-08-13,2022-08-19,标准级,程宁-18640,程宁,公司,十字路,山东,中国,华东,技术-电话-10003206,技术,电话,"诺基亚 音频基座, 全尺寸",4704.84,6,0.0,1034.88,6,2022,8,3,5,0.2199607212997679,0,784.14
8140,US-202023-4482834,2024-06-05,2024-06-09,标准级,马丽-16480,马丽娜,消费者,厦门,福建,中国,华东,家具-椅子-10002544,家具,椅子,"SAFCO 凳子, 黑色",772.3800000000001,1,0.0,123.48,4,2024,6,2,2,0.1598694942903752,0,772.3800000000001
8141,CN-202022-1184235,2023-11-14,2023-11-21,标准级,陈锦-14830,陈锦,公司,宜春,黑龙江,中国,东北,技术-设备-10002232,技术,设备,"StarTech 收据打印机, 耐用",2066.400000000001,4,0.0,660.8000000000001,7,2023,11,4,1,0.31978319783197817,0,516.6000000000003
8142,CN-202021-3258425,2022-06-07,2022-06-12,标准级,陈磊-15970,陈磊,消费者,安丘,山东,中国,华东,办公用-器具-10002796,办公用品,器具,"Hamilton Beach 烤面包机, 银色",815.64,3,0.0,130.2,5,2022,6,2,1,0.15962924819773427,0,271.88
8143,CN-202021-3258425,2022-06-07,2022-06-12,标准级,陈磊-15970,陈磊,消费者,安丘,山东,中国,华东,技术-配件-10001403,技术,配件,"贝尔金 键盘, 可编程",796.88,2,0.0,135.24,5,2022,6,2,1,0.16971187631763882,0,398.44
8144,CN-202020-3097655,2021-02-01,2021-02-04,二级,袁丽-16210,袁丽华,公司,鱼洞,重庆,中国,西南,办公用-装订-10003973,办公用品,装订机,"Ibico 装订机, 实惠",288.96,4,0.0,83.44,3,2021,2,1,0,0.28875968992248063,0,72.24
8145,CN-202021-2506507,2022-11-05,2022-11-10,标准级,曾岱-11890,曾岱,消费者,沧州,河北,中国,华北,办公用-美术-10002415,办公用品,美术,"Boston 画布, 混合尺寸",530.32,2,0.0,164.36,5,2022,11,4,5,0.3099260823653643,0,265.16
8146,CN-202020-3693431,2021-08-19,2021-08-23,标准级,蔡安-10270,蔡安,消费者,郑州,河南,中国,中南,办公用-装订-10002471,办公用品,装订机,"Acco 订书机, 实惠",1668.94,7,0.0,516.46,4,2021,8,3,3,0.30945390487375224,0,238.42000000000002
8147,US-202021-1103148,2022-01-04,2022-01-07,一级,白婵-10975,白婵,公司,南通,江苏,中国,华东,办公用-用品-10003397,办公用品,用品,"Acme 开信刀, 钢",82.908,1,0.4,-40.152,3,2022,1,1,1,-0.48429584599797365,1,82.908
8148,US-202021-1103148,2022-01-04,2022-01-07,一级,白婵-10975,白婵,公司,南通,江苏,中国,华东,办公用-收纳-10001047,办公用品,收纳具,"Smead 锁柜, 蓝色",2777.88,3,0.0,1277.64,3,2022,1,1,1,0.4599334744481403,0,925.96
8149,CN-202023-1166331,2024-08-27,2024-09-03,标准级,佟崆-15550,佟崆,小型企业,仪征,江苏,中国,华东,技术-复印-10001792,技术,复印机,"惠普 个人复印机, 红色",685.944,2,0.4,-285.936,7,2024,8,3,1,-0.4168503551310311,1,342.972
8150,CN-202021-2596183,2022-03-01,2022-03-07,标准级,蒋宣-20830,蒋宣,消费者,仙桃,湖北,中国,中南,办公用-装订-10001901,办公用品,装订机,"Acco 孔加固材料, 回收",58.968,3,0.4,-37.632,6,2022,3,1,1,-0.6381766381766381,1,19.656000000000002
8151,CN-202021-2648094,2022-08-08,2022-08-14,标准级,俞平-19195,俞平,小型企业,昆明,云南,中国,西南,技术-复印-10001364,技术,复印机,"夏普 传真复印机, 数字化",3140.48,5,0.2,-667.52,6,2022,8,3,0,-0.21255349500713266,1,628.096
8152,CN-202021-2648094,2022-08-08,2022-08-14,标准级,俞平-19195,俞平,小型企业,昆明,云南,中国,西南,办公用-装订-10004464,办公用品,装订机,"Wilson Jones 标签, 实惠",180.6,6,0.0,72.24,6,2022,8,3,0,0.39999999999999997,0,30.099999999999998
8153,CN-202021-2648094,2022-08-08,2022-08-14,标准级,俞平-19195,俞平,小型企业,昆明,云南,中国,西南,办公用-系固-10002857,办公用品,系固件,"Advantus 橡皮筋, 整包",309.68,4,0.0,101.92,6,2022,8,3,0,0.3291139240506329,0,77.42
8154,CN-202023-2989159,2024-12-17,2024-12-22,标准级,唐爽-20560,唐爽,小型企业,胶州,山东,中国,华东,家具-椅子-10000670,家具,椅子,"Office Star 凳子, 可调",4116.700000000001,5,0.0,1110.9,5,2024,12,4,1,0.26985206597517425,0,823.3400000000001
8155,CN-202023-2989159,2024-12-17,2024-12-22,标准级,唐爽-20560,唐爽,小型企业,胶州,山东,中国,华东,办公用-系固-10004244,办公用品,系固件,"Advantus 橡皮筋, 混合尺寸",262.08,4,0.0,2.24,5,2024,12,4,1,0.008547008547008548,0,65.52
8156,CN-202023-2989159,2024-12-17,2024-12-22,标准级,唐爽-20560,唐爽,小型企业,胶州,山东,中国,华东,办公用-系固-10002197,办公用品,系固件,"Stockwell 回形针, 整包",129.64,2,0.0,63.27999999999999,5,2024,12,4,1,0.488120950323974,0,64.82
8157,CN-202023-2989159,2024-12-17,2024-12-22,标准级,唐爽-20560,唐爽,小型企业,胶州,山东,中国,华东,办公用-纸张-10000709,办公用品,纸张,"SanDisk 令, 每包 12 个",633.36,4,0.0,82.32,5,2024,12,4,1,0.129973474801061,0,158.34
8158,CN-202023-2989159,2024-12-17,2024-12-22,标准级,唐爽-20560,唐爽,小型企业,胶州,山东,中国,华东,办公用-器具-10000769,办公用品,器具,"Hamilton Beach 冰箱, 红色",7001.819999999999,3,0.0,489.72,5,2024,12,4,1,0.06994181512806671,0,2333.9399999999996
8159,CN-202023-2989159,2024-12-17,2024-12-22,标准级,唐爽-20560,唐爽,小型企业,胶州,山东,中国,华东,办公用-装订-10004255,办公用品,装订机,"Acco 打孔机, 回收",1280.16,9,0.0,486.36,5,2024,12,4,1,0.3799212598425197,0,142.24
8160,CN-202023-2989159,2024-12-17,2024-12-22,标准级,唐爽-20560,唐爽,小型企业,胶州,山东,中国,华东,家具-书架-10001668,家具,书架,"宜家 搁架, 黑色",801.22,1,0.0,320.46,5,2024,12,4,1,0.399965053293727,0,801.22
8161,CN-202023-2989159,2024-12-17,2024-12-22,标准级,唐爽-20560,唐爽,小型企业,胶州,山东,中国,华东,办公用-纸张-10004623,办公用品,纸张,"施乐 计划信息表, 回收",378.56,4,0.0,128.24,5,2024,12,4,1,0.33875739644970415,0,94.64
