客户 ID,最近购买日期,购买频率,购买金额,R_天数,客户名称,细分,地区,R_Score,F_Score,M_Score,RFM_总分,RFM_平均分,客户分群,价值等级
陈安-10090,2024-12-26,7,7308.672,4,陈安,消费者,华东,5,1,1,7,2.3333333333333335,一般客户,普通客户
陈安-10090,2024-12-26,7,7308.672,4,陈安,消费者,西南,5,1,1,7,2.3333333333333335,一般客户,普通客户
陈安-10090,2024-12-26,7,7308.672,4,陈安,消费者,东北,5,1,1,7,2.3333333333333335,一般客户,普通客户
陈安-10090,2024-12-26,7,7308.672,4,陈安,消费者,中南,5,1,1,7,2.3333333333333335,一般客户,普通客户
陈安-10090,2024-12-26,7,7308.672,4,陈安,消费者,华北,5,1,1,7,2.3333333333333335,一般客户,普通客户
陈宣-20815,2024-11-05,9,5890.5,55,陈宣,公司,华北,4,2,1,7,2.3333333333333335,一般客户,普通客户
陈宣-20815,2024-11-05,9,5890.5,55,陈宣,公司,华东,4,2,1,7,2.3333333333333335,一般客户,普通客户
陈宣-20815,2024-11-05,9,5890.5,55,陈宣,公司,东北,4,2,1,7,2.3333333333333335,一般客户,普通客户
陈忠-11470,2024-09-09,9,24514.756,112,陈忠,公司,华东,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
陈忠-11470,2024-09-09,9,24514.756,112,陈忠,公司,华北,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
陈忠-11470,2024-09-09,9,24514.756,112,陈忠,公司,中南,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
陈惠-14290,2024-10-12,12,51592.828,79,陈惠英,小型企业,东北,3,3,5,11,3.6666666666666665,重要保持客户,重要客户
陈惠-14290,2024-10-12,12,51592.828,79,陈惠英,小型企业,华北,3,3,5,11,3.6666666666666665,重要保持客户,重要客户
陈惠-14290,2024-10-12,12,51592.828,79,陈惠英,小型企业,中南,3,3,5,11,3.6666666666666665,重要保持客户,重要客户
陈惠-14290,2024-10-12,12,51592.828,79,陈惠英,小型企业,华东,3,3,5,11,3.6666666666666665,重要保持客户,重要客户
陈昌-11035,2024-10-29,11,13815.732,62,陈昌,消费者,华北,4,2,2,8,2.6666666666666665,一般客户,普通客户
陈昌-11035,2024-10-29,11,13815.732,62,陈昌,消费者,中南,4,2,2,8,2.6666666666666665,一般客户,普通客户
陈昌-11035,2024-10-29,11,13815.732,62,陈昌,消费者,华东,4,2,2,8,2.6666666666666665,一般客户,普通客户
陈晨-11095,2024-12-28,20,47976.572,2,陈晨,公司,中南,5,5,5,15,5.0,高价值客户,VIP客户
陈晨-11095,2024-12-28,20,47976.572,2,陈晨,公司,华东,5,5,5,15,5.0,高价值客户,VIP客户
陈晨-11095,2024-12-28,20,47976.572,2,陈晨,公司,西南,5,5,5,15,5.0,高价值客户,VIP客户
陈晨-11095,2024-12-28,20,47976.572,2,陈晨,公司,华北,5,5,5,15,5.0,高价值客户,VIP客户
陈爽-20515,2024-05-12,15,20212.332,232,陈爽,小型企业,华东,1,4,3,8,2.6666666666666665,一般客户,普通客户
陈爽-20515,2024-05-12,15,20212.332,232,陈爽,小型企业,东北,1,4,3,8,2.6666666666666665,一般客户,普通客户
陈爽-20515,2024-05-12,15,20212.332,232,陈爽,小型企业,中南,1,4,3,8,2.6666666666666665,一般客户,普通客户
陈磊-15970,2024-06-03,14,16302.608,210,陈磊,消费者,东北,2,3,3,8,2.6666666666666665,一般客户,普通客户
陈磊-15970,2024-06-03,14,16302.608,210,陈磊,消费者,华东,2,3,3,8,2.6666666666666665,一般客户,普通客户
陈磊-15970,2024-06-03,14,16302.608,210,陈磊,消费者,西北,2,3,3,8,2.6666666666666665,一般客户,普通客户
陈磊-15970,2024-06-03,14,16302.608,210,陈磊,消费者,华北,2,3,3,8,2.6666666666666665,一般客户,普通客户
陈磊-15970,2024-06-03,14,16302.608,210,陈磊,消费者,中南,2,3,3,8,2.6666666666666665,一般客户,普通客户
陈立-16705,2024-08-31,5,1841.028,121,陈立,小型企业,华东,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
陈立-16705,2024-08-31,5,1841.028,121,陈立,小型企业,中南,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
陈翠-11755,2024-10-30,6,14470.96,61,陈翠,消费者,中南,4,1,2,7,2.3333333333333335,一般客户,普通客户
陈翠-11755,2024-10-30,6,14470.96,61,陈翠,消费者,东北,4,1,2,7,2.3333333333333335,一般客户,普通客户
陈翠-11755,2024-10-30,6,14470.96,61,陈翠,消费者,华东,4,1,2,7,2.3333333333333335,一般客户,普通客户
陈荷-13675,2023-12-20,7,9540.243999999997,376,陈荷,小型企业,东北,1,1,1,3,1.0,需挽留客户,低价值客户
陈荷-13675,2023-12-20,7,9540.243999999997,376,陈荷,小型企业,西南,1,1,1,3,1.0,需挽留客户,低价值客户
陈莲-16930,2024-05-25,9,16048.34,219,陈莲,公司,华北,1,2,3,6,2.0,需挽留客户,普通客户
陈莲-16930,2024-05-25,9,16048.34,219,陈莲,公司,中南,1,2,3,6,2.0,需挽留客户,普通客户
陈莲-16930,2024-05-25,9,16048.34,219,陈莲,公司,东北,1,2,3,6,2.0,需挽留客户,普通客户
陈虎-13990,2024-04-15,6,2964.612,259,陈虎,消费者,华北,1,1,1,3,1.0,需挽留客户,低价值客户
陈虎-13990,2024-04-15,6,2964.612,259,陈虎,消费者,华东,1,1,1,3,1.0,需挽留客户,低价值客户
陈锦-14830,2024-10-19,10,17576.58,72,陈锦,公司,中南,3,2,3,8,2.6666666666666665,重要发展客户,普通客户
陈锦-14830,2024-10-19,10,17576.58,72,陈锦,公司,华北,3,2,3,8,2.6666666666666665,重要发展客户,普通客户
陈锦-14830,2024-10-19,10,17576.58,72,陈锦,公司,东北,3,2,3,8,2.6666666666666665,重要发展客户,普通客户
陈霖-17500,2024-05-14,11,15730.680000000002,230,陈霖,消费者,华东,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
陈霖-17500,2024-05-14,11,15730.680000000002,230,陈霖,消费者,中南,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
陈霖-17500,2024-05-14,11,15730.680000000002,230,陈霖,消费者,西北,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
陶丽-17665,2023-10-15,18,20247.416,442,陶丽雪,公司,西南,1,4,3,8,2.6666666666666665,一般客户,普通客户
陶丽-17665,2023-10-15,18,20247.416,442,陶丽雪,公司,东北,1,4,3,8,2.6666666666666665,一般客户,普通客户
陶丽-17665,2023-10-15,18,20247.416,442,陶丽雪,公司,西北,1,4,3,8,2.6666666666666665,一般客户,普通客户
陶丽-17665,2023-10-15,18,20247.416,442,陶丽雪,公司,中南,1,4,3,8,2.6666666666666665,一般客户,普通客户
陶丽-17665,2023-10-15,18,20247.416,442,陶丽雪,公司,华东,1,4,3,8,2.6666666666666665,一般客户,普通客户
陶博-10570,2024-03-18,26,36774.248,287,陶博,消费者,华东,1,5,5,11,3.6666666666666665,一般客户,重要客户
陶博-10570,2024-03-18,26,36774.248,287,陶博,消费者,西南,1,5,5,11,3.6666666666666665,一般客户,重要客户
陶博-10570,2024-03-18,26,36774.248,287,陶博,消费者,东北,1,5,5,11,3.6666666666666665,一般客户,重要客户
陶博-10570,2024-03-18,26,36774.248,287,陶博,消费者,中南,1,5,5,11,3.6666666666666665,一般客户,重要客户
陶巧-19495,2024-09-26,16,26701.647,95,陶巧,消费者,中南,3,4,4,11,3.6666666666666665,重要保持客户,重要客户
陶巧-19495,2024-09-26,16,26701.647,95,陶巧,消费者,西南,3,4,4,11,3.6666666666666665,重要保持客户,重要客户
陶巧-19495,2024-09-26,16,26701.647,95,陶巧,消费者,华东,3,4,4,11,3.6666666666666665,重要保持客户,重要客户
陶巧-19495,2024-09-26,16,26701.647,95,陶巧,消费者,华北,3,4,4,11,3.6666666666666665,重要保持客户,重要客户
陶巧-19495,2024-09-26,16,26701.647,95,陶巧,消费者,东北,3,4,4,11,3.6666666666666665,重要保持客户,重要客户
陶德-12220,2024-08-25,12,25243.54,127,陶德伟,消费者,华东,2,3,4,9,3.0,一般客户,重要客户
陶德-12220,2024-08-25,12,25243.54,127,陶德伟,消费者,东北,2,3,4,9,3.0,一般客户,重要客户
陶德-12220,2024-08-25,12,25243.54,127,陶德伟,消费者,中南,2,3,4,9,3.0,一般客户,重要客户
陶德-12220,2024-08-25,12,25243.54,127,陶德伟,消费者,华北,2,3,4,9,3.0,一般客户,重要客户
陶恒-13645,2024-11-02,12,26231.408000000003,58,陶恒,消费者,西北,4,3,4,11,3.6666666666666665,重要保持客户,重要客户
陶恒-13645,2024-11-02,12,26231.408000000003,58,陶恒,消费者,华东,4,3,4,11,3.6666666666666665,重要保持客户,重要客户
陶恒-13645,2024-11-02,12,26231.408000000003,58,陶恒,消费者,东北,4,3,4,11,3.6666666666666665,重要保持客户,重要客户
陶恒-13645,2024-11-02,12,26231.408000000003,58,陶恒,消费者,中南,4,3,4,11,3.6666666666666665,重要保持客户,重要客户
陶恒-13645,2024-11-02,12,26231.408000000003,58,陶恒,消费者,西南,4,3,4,11,3.6666666666666665,重要保持客户,重要客户
陶惠-14440,2024-02-08,14,20447.14,326,陶惠,消费者,东北,1,3,3,7,2.3333333333333335,一般客户,普通客户
陶惠-14440,2024-02-08,14,20447.14,326,陶惠,消费者,华东,1,3,3,7,2.3333333333333335,一般客户,普通客户
陶惠-14440,2024-02-08,14,20447.14,326,陶惠,消费者,西北,1,3,3,7,2.3333333333333335,一般客户,普通客户
陶惠-14440,2024-02-08,14,20447.14,326,陶惠,消费者,中南,1,3,3,7,2.3333333333333335,一般客户,普通客户
陶惠-14455,2024-12-14,10,12398.735999999999,16,陶惠,小型企业,华东,5,2,2,9,3.0,一般客户,重要客户
陶惠-14455,2024-12-14,10,12398.735999999999,16,陶惠,小型企业,中南,5,2,2,9,3.0,一般客户,重要客户
陶惠-14455,2024-12-14,10,12398.735999999999,16,陶惠,小型企业,西北,5,2,2,9,3.0,一般客户,重要客户
陶惠-14455,2024-12-14,10,12398.735999999999,16,陶惠,小型企业,华北,5,2,2,9,3.0,一般客户,重要客户
陶惠-14455,2024-12-14,10,12398.735999999999,16,陶惠,小型企业,西南,5,2,2,9,3.0,一般客户,重要客户
陶昌-11065,2024-09-14,21,34698.216,107,陶昌,消费者,中南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
陶昌-11065,2024-09-14,21,34698.216,107,陶昌,消费者,西南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
陶昌-11065,2024-09-14,21,34698.216,107,陶昌,消费者,华东,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
陶昌-11065,2024-09-14,21,34698.216,107,陶昌,消费者,东北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
陶昌-11065,2024-09-14,21,34698.216,107,陶昌,消费者,华北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
陶武-21880,2024-10-20,20,25682.048,71,陶武,公司,中南,3,5,4,12,4.0,重要保持客户,VIP客户
陶武-21880,2024-10-20,20,25682.048,71,陶武,公司,华北,3,5,4,12,4.0,重要保持客户,VIP客户
陶武-21880,2024-10-20,20,25682.048,71,陶武,公司,华东,3,5,4,12,4.0,重要保持客户,VIP客户
陶武-21880,2024-10-20,20,25682.048,71,陶武,公司,西南,3,5,4,12,4.0,重要保持客户,VIP客户
陶武-21880,2024-10-20,20,25682.048,71,陶武,公司,东北,3,5,4,12,4.0,重要保持客户,VIP客户
陶盛-20395,2024-08-18,12,10283.392,134,陶盛,消费者,西南,2,3,2,7,2.3333333333333335,一般客户,普通客户
陶盛-20395,2024-08-18,12,10283.392,134,陶盛,消费者,中南,2,3,2,7,2.3333333333333335,一般客户,普通客户
陶盛-20395,2024-08-18,12,10283.392,134,陶盛,消费者,华东,2,3,2,7,2.3333333333333335,一般客户,普通客户
陶盛-20395,2024-08-18,12,10283.392,134,陶盛,消费者,东北,2,3,2,7,2.3333333333333335,一般客户,普通客户
陶磊-16105,2023-05-02,6,7296.94,608,陶磊,公司,东北,1,1,1,3,1.0,需挽留客户,低价值客户
陶磊-16105,2023-05-02,6,7296.94,608,陶磊,公司,华东,1,1,1,3,1.0,需挽留客户,低价值客户
陶磊-16105,2023-05-02,6,7296.94,608,陶磊,公司,华北,1,1,1,3,1.0,需挽留客户,低价值客户
陶聪-11725,2024-10-16,25,47077.996,75,陶聪,消费者,中南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
陶聪-11725,2024-10-16,25,47077.996,75,陶聪,消费者,东北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
陶聪-11725,2024-10-16,25,47077.996,75,陶聪,消费者,西南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
陶聪-11725,2024-10-16,25,47077.996,75,陶聪,消费者,华北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
陶聪-11725,2024-10-16,25,47077.996,75,陶聪,消费者,华东,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
陶莞-13300,2024-11-17,9,8013.179999999999,43,陶莞颖,公司,中南,4,2,1,7,2.3333333333333335,一般客户,普通客户
陶莞-13300,2024-11-17,9,8013.179999999999,43,陶莞颖,公司,华北,4,2,1,7,2.3333333333333335,一般客户,普通客户
陶莞-13300,2024-11-17,9,8013.179999999999,43,陶莞颖,公司,华东,4,2,1,7,2.3333333333333335,一般客户,普通客户
陶莞-13300,2024-11-17,9,8013.179999999999,43,陶莞颖,公司,东北,4,2,1,7,2.3333333333333335,一般客户,普通客户
陶莞-13315,2024-12-14,13,17972.213,16,陶莞颖,消费者,中南,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
陶莞-13315,2024-12-14,13,17972.213,16,陶莞颖,消费者,西南,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
陶莞-13315,2024-12-14,13,17972.213,16,陶莞颖,消费者,东北,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
陶莞-13315,2024-12-14,13,17972.213,16,陶莞颖,消费者,华东,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
陶莞-13315,2024-12-14,13,17972.213,16,陶莞颖,消费者,西北,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
陶虢-13585,2024-12-09,14,36232.644,21,陶虢,公司,华北,5,3,5,13,4.333333333333333,重要保持客户,VIP客户
陶虢-13585,2024-12-09,14,36232.644,21,陶虢,公司,东北,5,3,5,13,4.333333333333333,重要保持客户,VIP客户
陶虢-13585,2024-12-09,14,36232.644,21,陶虢,公司,中南,5,3,5,13,4.333333333333333,重要保持客户,VIP客户
雷木-18415,2024-12-08,10,9671.256,22,雷木兰,消费者,华东,5,2,1,8,2.6666666666666665,一般客户,普通客户
雷木-18415,2024-12-08,10,9671.256,22,雷木兰,消费者,华北,5,2,1,8,2.6666666666666665,一般客户,普通客户
雷木-18415,2024-12-08,10,9671.256,22,雷木兰,消费者,东北,5,2,1,8,2.6666666666666665,一般客户,普通客户
雷木-18415,2024-12-08,10,9671.256,22,雷木兰,消费者,中南,5,2,1,8,2.6666666666666665,一般客户,普通客户
雷菊-15025,2024-12-29,18,39535.356,1,雷菊,消费者,中南,5,4,5,14,4.666666666666667,高价值客户,VIP客户
雷菊-15025,2024-12-29,18,39535.356,1,雷菊,消费者,华东,5,4,5,14,4.666666666666667,高价值客户,VIP客户
雷菊-15025,2024-12-29,18,39535.356,1,雷菊,消费者,东北,5,4,5,14,4.666666666666667,高价值客户,VIP客户
靳刚-13105,2023-11-15,1,9015.72,411,靳刚,公司,中南,1,1,1,3,1.0,需挽留客户,低价值客户
韦华-14095,2023-12-20,17,38810.296,376,韦华,公司,西南,1,4,5,10,3.3333333333333335,一般客户,重要客户
韦华-14095,2023-12-20,17,38810.296,376,韦华,公司,华东,1,4,5,10,3.3333333333333335,一般客户,重要客户
韦华-14095,2023-12-20,17,38810.296,376,韦华,公司,华北,1,4,5,10,3.3333333333333335,一般客户,重要客户
韦华-14095,2023-12-20,17,38810.296,376,韦华,公司,东北,1,4,5,10,3.3333333333333335,一般客户,重要客户
韦君-15310,2024-11-30,7,22180.9,30,韦君,公司,东北,4,1,3,8,2.6666666666666665,重要发展客户,普通客户
韦君-15310,2024-11-30,7,22180.9,30,韦君,公司,华东,4,1,3,8,2.6666666666666665,重要发展客户,普通客户
韦君-15310,2024-11-30,7,22180.9,30,韦君,公司,西南,4,1,3,8,2.6666666666666665,重要发展客户,普通客户
韦实-20275,2024-08-31,15,35412.761999999995,121,韦实,消费者,中南,2,4,5,11,3.6666666666666665,一般客户,重要客户
韦实-20275,2024-08-31,15,35412.761999999995,121,韦实,消费者,华北,2,4,5,11,3.6666666666666665,一般客户,重要客户
韦实-20275,2024-08-31,15,35412.761999999995,121,韦实,消费者,华东,2,4,5,11,3.6666666666666665,一般客户,重要客户
韦松-20770,2024-10-22,7,4003.216,69,韦松,公司,中南,3,1,1,5,1.6666666666666667,一般客户,低价值客户
韦松-20770,2024-10-22,7,4003.216,69,韦松,公司,东北,3,1,1,5,1.6666666666666667,一般客户,低价值客户
韦磊-16135,2023-12-17,11,13351.947,379,韦磊,小型企业,中南,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
韦磊-16135,2023-12-17,11,13351.947,379,韦磊,小型企业,东北,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
韦磊-16135,2023-12-17,11,13351.947,379,韦磊,小型企业,华北,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
韦磊-16135,2023-12-17,11,13351.947,379,韦磊,小型企业,西北,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
韦立-16915,2024-08-21,10,13071.323999999999,131,韦立,消费者,华东,2,2,2,6,2.0,需挽留客户,普通客户
韦立-16915,2024-08-21,10,13071.323999999999,131,韦立,消费者,东北,2,2,2,6,2.0,需挽留客户,普通客户
韦立-16915,2024-08-21,10,13071.323999999999,131,韦立,消费者,西北,2,2,2,6,2.0,需挽留客户,普通客户
韦绅-20005,2024-12-30,24,39925.48,0,韦绅,消费者,中南,5,5,5,15,5.0,高价值客户,VIP客户
韦绅-20005,2024-12-30,24,39925.48,0,韦绅,消费者,东北,5,5,5,15,5.0,高价值客户,VIP客户
韦绅-20005,2024-12-30,24,39925.48,0,韦绅,消费者,华东,5,5,5,15,5.0,高价值客户,VIP客户
韦绅-20005,2024-12-30,24,39925.48,0,韦绅,消费者,西北,5,5,5,15,5.0,高价值客户,VIP客户
韦诚-11365,2024-01-24,17,32140.584,341,韦诚,公司,中南,1,4,4,9,3.0,一般客户,重要客户
韦诚-11365,2024-01-24,17,32140.584,341,韦诚,公司,西南,1,4,4,9,3.0,一般客户,重要客户
韦诚-11365,2024-01-24,17,32140.584,341,韦诚,公司,东北,1,4,4,9,3.0,一般客户,重要客户
韦诚-11365,2024-01-24,17,32140.584,341,韦诚,公司,华东,1,4,4,9,3.0,一般客户,重要客户
韦达-11830,2024-08-29,21,61263.468,123,韦达侠,公司,中南,2,5,5,12,4.0,一般客户,VIP客户
韦达-11830,2024-08-29,21,61263.468,123,韦达侠,公司,西北,2,5,5,12,4.0,一般客户,VIP客户
韦达-11830,2024-08-29,21,61263.468,123,韦达侠,公司,东北,2,5,5,12,4.0,一般客户,VIP客户
韦达-11830,2024-08-29,21,61263.468,123,韦达侠,公司,西南,2,5,5,12,4.0,一般客户,VIP客户
韦达-11830,2024-08-29,21,61263.468,123,韦达侠,公司,华北,2,5,5,12,4.0,一般客户,VIP客户
韦锦-14950,2024-12-11,9,7524.3,19,韦锦,消费者,中南,5,2,1,8,2.6666666666666665,一般客户,普通客户
韦锦-14950,2024-12-11,9,7524.3,19,韦锦,消费者,东北,5,2,1,8,2.6666666666666665,一般客户,普通客户
韦锦-14950,2024-12-11,9,7524.3,19,韦锦,消费者,西南,5,2,1,8,2.6666666666666665,一般客户,普通客户
韦锦-14950,2024-12-11,9,7524.3,19,韦锦,消费者,华东,5,2,1,8,2.6666666666666665,一般客户,普通客户
韩丽-16195,2024-06-27,11,29601.145000000004,186,韩丽华,消费者,中南,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
韩丽-16195,2024-06-27,11,29601.145000000004,186,韩丽华,消费者,西南,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
韩丽-16195,2024-06-27,11,29601.145000000004,186,韩丽华,消费者,华北,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
韩丽-16195,2024-06-27,11,29601.145000000004,186,韩丽华,消费者,华东,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
韩丽-16195,2024-06-27,11,29601.145000000004,186,韩丽华,消费者,东北,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
韩凤-12820,2024-08-03,7,38236.94,149,韩凤,小型企业,东北,2,1,5,8,2.6666666666666665,需挽留客户,普通客户
韩凤-12820,2024-08-03,7,38236.94,149,韩凤,小型企业,中南,2,1,5,8,2.6666666666666665,需挽留客户,普通客户
